"herdID","county","BCoVRes","BRSVRes","KlauvstatusRes","JurstatusRes","animalType","animalBreed","animalNumber"
3631,40,0,1,0,0,"Kvigekalv 24-42 uker","Andre kjøttferaser",6
2280,32,0,1,0,0,"Ung Okse","Charolais",3
3878,32,1,0,0,0,"Oksekalv 16-24 uker","Jersey",3
2744,11,1,1,0,0,"Ung ku","Norsk Rødt Fe (NRF)",2
3684,56,0,0,0,0,"Ung Okse","Norsk Rødt Fe (NRF)",1
2653,32,1,0,0,0,"Kvige","Krysning - kjøttfe",1
3015,50,0,0,0,0,"Kvigekalv 16-24 uker","Holstein",8
2590,42,1,0,0,0,"Oksekalv 24-42 uker","Limousin",1
2197,50,0,1,0,0,"Ung Okse","Scottish Highland",2
3342,42,1,0,0,0,"Kvigekalv 4-8 uker","Gamle norske raser",9
2897,34,0,0,0,0,"Oksekalv 16-24 uker","Jersey",1
3916,31,0,0,0,1,"Kvige","Krysning - melkeraser",1
3207,31,0,0,0,0,"Brukt Okse","Charolais",5
3953,11,0,1,0,0,"Kvige","Charolais",5
2256,42,0,0,0,0,"Oksekalv 8-16 uker","Andre kjøttferaser",1
2098,11,0,1,0,0,"Ku","Krysning - kjøttfe",1
3735,55,0,1,0,0,"Kvigekalv 8-16 uker","Gamle norske raser",1
3963,34,0,1,0,1,"Oksekalv 16-24 uker","Norsk Rødt Fe (NRF)",1
2881,11,0,0,0,0,"Kvigekalv 4-8 uker","Norsk Rødt Fe (NRF)",1
2756,31,0,0,0,0,"Brukt Okse","Limousin",1
2352,32,1,1,1,1,"Kvige","Charolais",3
2644,40,0,0,0,0,"Kvigekalv 4-8 uker","Holstein",4
3455,33,1,0,0,0,"Oksekalv 4-8 uker","Norsk Rødt Fe (NRF)",2
3797,50,0,0,0,0,"Oksekalv 8-16 uker","Aberdeen angus",9
3634,40,0,0,1,0,"Oksekalv 8-16 uker","Norsk Rødt Fe (NRF)",2
3322,39,0,1,0,0,"Oksekalv 4-8 uker","Andre kjøttferaser",1
2251,39,0,0,0,1,"Kvigekalv 16-24 uker","Gamle norske raser",1
2285,31,0,0,0,0,"Oksekalv 24-42 uker","Norsk Rødt Fe (NRF)",3
2080,39,0,1,0,0,"Ung Kvige","Gamle norske raser",5
3784,34,0,1,0,0,"Kvigekalv 4-8 uker","Aberdeen angus",1
3766,50,0,0,0,1,"Oksekalv 8-16 uker","Andre kjøttferaser",1
2488,40,1,1,0,0,"Ung Okse","Norsk Rødt Fe (NRF)",3
2317,56,0,0,0,0,"Oksekalv 16-24 uker","Gamle norske raser",8
2383,11,0,1,0,1,"Ung ku","Gamle norske raser",2
3754,11,1,0,0,0,"Oksekalv 4-8 uker","Norsk Rødt Fe (NRF)",7
3262,11,0,0,0,0,"Kvigekalv 4-8 uker","Gamle norske raser",9
3775,15,0,0,0,0,"Oksekalv 4-8 uker","Aberdeen angus",3
2352,32,1,1,1,1,"Brukt Okse","Charolais",1
2929,34,1,0,0,0,"Kvigekalv 24-42 uker","Norsk Rødt Fe (NRF)",2
3453,34,0,0,0,1,"Ung ku","Krysning - melkeraser",7
3187,42,0,1,0,0,"Oksekalv 16-24 uker","Norsk Rødt Fe (NRF)",1
2436,34,0,0,0,0,"Oksekalv 8-16 uker","Scottish Highland",1
2742,55,0,0,0,0,"Ung Kvige","Simmental",3
2486,11,0,0,0,0,"Kvigekalv 8-16 uker","Hereford",2
2092,33,0,0,0,0,"Oksekalv 16-24 uker","Gamle norske raser",5
2447,50,1,1,0,0,"Kvigekalv 1-3 uker","Limousin",6
3610,31,0,1,0,0,"Kvige","Norsk Rødt Fe (NRF)",9
2589,55,0,0,0,0,"Ung Kvige","Gamle norske raser",1
2167,50,1,0,0,0,"Oksekalv 4-8 uker","Norsk Rødt Fe (NRF)",4
3649,11,1,1,0,0,"Kvige","Andre kjøttferaser",5
2917,34,0,1,0,1,"Kvigekalv 16-24 uker","Norsk Rødt Fe (NRF)",1
2774,11,1,0,0,0,"Ung Okse","Krysning - melkeraser",1
2977,11,1,0,0,0,"Kvigekalv 8-16 uker","Norsk Rødt Fe (NRF)",2
3850,34,0,1,1,0,"Kvigekalv 8-16 uker","Holstein",1
2718,50,0,0,0,0,"Oksekalv 4-8 uker","Norsk Rødt Fe (NRF)",2
3036,31,0,1,0,0,"Kvigekalv 8-16 uker","Norsk Rødt Fe (NRF)",3
3896,33,0,0,0,0,"Kvigekalv 4-8 uker","Limousin",1
2670,11,1,0,0,1,"Oksekalv 4-8 uker","Norsk Rødt Fe (NRF)",10
2826,34,0,0,0,0,"Oksekalv 8-16 uker","Norsk Rødt Fe (NRF)",3
3294,31,1,1,0,0,"Kvige","Norsk Rødt Fe (NRF)",2
2277,50,0,0,0,1,"Oksekalv 8-16 uker","Krysning - kjøttfe",1
2391,34,0,1,0,0,"Kvigekalv 1-3 uker","Norsk Rødt Fe (NRF)",1
2774,11,1,0,0,0,"Oksekalv 4-8 uker","Krysning - melkeraser",6
2784,39,0,1,0,0,"Kvigekalv 8-16 uker","Andre kjøttferaser",8
3069,50,0,0,0,0,"Kvigekalv 8-16 uker","Krysning - kjøttfe",1
2096,31,0,1,0,0,"Oksekalv 24-42 uker","Norsk Rødt Fe (NRF)",5
3565,11,0,0,0,0,"Ung Kvige","Krysning - melkeraser",8
3428,31,0,0,0,0,"Oksekalv 24-42 uker","Norsk Rødt Fe (NRF)",6
3065,50,0,0,0,0,"Kvigekalv 4-8 uker","Krysning - melkeraser",6
2578,39,0,0,0,1,"Ung Okse","Norsk Rødt Fe (NRF)",2
2277,50,0,0,0,1,"Kvigekalv 16-24 uker","Krysning - kjøttfe",1
3958,50,0,1,0,0,"Ung ku","Aberdeen angus",8
3841,31,0,0,0,1,"Oksekalv 16-24 uker","Aberdeen angus",5
2570,34,0,0,0,0,"Kvige","Andre kjøttferaser",6
2410,33,0,0,0,0,"Ung Okse","Norsk Rødt Fe (NRF)",1
3934,31,0,1,1,0,"Kvigekalv 16-24 uker","Gamle norske raser",1
3802,11,1,0,0,0,"Ung ku","Charolais",1
2285,31,0,0,0,0,"Kvige","Norsk Rødt Fe (NRF)",9
3126,18,0,1,0,1,"Kvigekalv 16-24 uker","Hereford",1
3406,34,0,0,0,0,"Kvige","Norsk Rødt Fe (NRF)",3
3212,31,0,1,0,0,"Oksekalv 8-16 uker","Jersey",2
2134,31,0,1,0,0,"Oksekalv 16-24 uker","Norsk Rødt Fe (NRF)",9
2961,33,1,0,0,0,"Kvigekalv 16-24 uker","Aberdeen angus",1
2355,55,0,1,0,0,"Kvigekalv 8-16 uker","Limousin",1
2836,11,0,1,0,0,"Kvigekalv 4-8 uker","Holstein",4
3127,34,0,1,1,0,"Kvige","Aberdeen angus",5
3588,50,1,0,0,0,"Oksekalv 8-16 uker","Gamle norske raser",9
2720,56,0,0,1,0,"Ung Kvige","Norsk Rødt Fe (NRF)",8
2724,50,0,1,0,0,"Kvige","Holstein",8
2766,34,1,0,0,0,"Ku","Norsk Rødt Fe (NRF)",1
3923,46,1,1,0,0,"Kvigekalv 24-42 uker","Krysning - melkeraser",5
2411,11,1,0,0,0,"Oksekalv 1-3 uker","Holstein",2
2492,42,0,0,0,0,"Oksekalv 16-24 uker","Jersey",1
2463,39,0,0,0,0,"Oksekalv 4-8 uker","Norsk Rødt Fe (NRF)",9
3439,31,0,0,1,0,"Ung Okse","Krysning - melkeraser",1
3023,56,1,0,0,0,"Kvigekalv 4-8 uker","Andre kjøttferaser",5
2150,50,0,0,1,0,"Oksekalv 16-24 uker","Gamle norske raser",5
3545,50,0,0,0,0,"Ku","Norsk Rødt Fe (NRF)",6
3709,11,1,0,0,0,"Ku","Jersey",2
3055,34,0,0,0,0,"Kvigekalv 1-3 uker","Norsk Rødt Fe (NRF)",10
3242,55,0,0,0,0,"Ung Okse","Andre kjøttferaser",1
2625,50,1,0,0,0,"Kvige","Norsk Rødt Fe (NRF)",1
2629,31,1,0,0,0,"Oksekalv 24-42 uker","Krysning - melkeraser",1
2651,34,0,0,0,0,"Oksekalv 24-42 uker","Norsk Rødt Fe (NRF)",1
2887,46,0,1,0,0,"Kvigekalv 8-16 uker","Norsk Rødt Fe (NRF)",2
3079,42,0,0,0,0,"Oksekalv 8-16 uker","Jersey",1
2066,50,0,1,0,0,"Kvigekalv 4-8 uker","Simmental",5
2429,34,1,0,0,0,"Oksekalv 24-42 uker","Gamle norske raser",6
3137,11,0,0,0,0,"Ung Okse","Holstein",1
3763,32,0,1,0,1,"Oksekalv 16-24 uker","Norsk Rødt Fe (NRF)",5
3597,11,1,1,0,0,"Kvigekalv 16-24 uker","Jersey",10
3104,34,0,1,0,0,"Oksekalv 4-8 uker","Andre kjøttferaser",2
3669,42,1,0,0,0,"Oksekalv 4-8 uker","Scottish Highland",9
2740,55,1,1,0,0,"Oksekalv 8-16 uker","Aberdeen angus",1
3284,32,0,1,0,0,"Oksekalv 4-8 uker","Aberdeen angus",3
2919,46,0,0,0,0,"Ung Okse","Charolais",4
2564,39,0,0,0,0,"Ung Kvige","Norsk Rødt Fe (NRF)",2
3317,32,1,1,0,0,"Ung Kvige","Aberdeen angus",1
3948,55,0,0,0,0,"Kvigekalv 4-8 uker","Limousin",9
2588,33,1,0,0,0,"Ung Kvige","Simmental",6
3568,32,0,1,0,0,"Ung ku","Holstein",3
2586,42,0,0,0,0,"Oksekalv 16-24 uker","Limousin",5
2733,34,0,0,0,0,"Ung ku","Norsk Rødt Fe (NRF)",3
3127,34,0,1,1,0,"Kvige","Aberdeen angus",2
3998,33,1,1,0,0,"Oksekalv 4-8 uker","Scottish Highland",10
3647,50,0,0,0,1,"Kvigekalv 4-8 uker","Andre kjøttferaser",10
2129,42,0,0,0,0,"Brukt Okse","Gamle norske raser",3
3722,56,0,0,0,0,"Ung Kvige","Hereford",3
2863,11,0,1,1,0,"Ku","Scottish Highland",1
2698,34,0,1,0,0,"Ung Okse","Simmental",1
3323,31,1,0,0,0,"Ung Kvige","Norsk Rødt Fe (NRF)",1
2912,42,1,1,1,0,"Kvigekalv 4-8 uker","Norsk Rødt Fe (NRF)",1
2602,40,0,1,0,0,"Ung Kvige","Norsk Rødt Fe (NRF)",7
2280,32,0,1,0,0,"Kvigekalv 16-24 uker","Charolais",5
2863,11,0,1,1,0,"Kvigekalv 8-16 uker","Scottish Highland",1
2682,34,1,0,0,0,"Ung Okse","Limousin",2
2068,31,0,1,0,0,"Oksekalv 8-16 uker","Limousin",4
2942,34,0,1,1,0,"Kvigekalv 8-16 uker","Norsk Rødt Fe (NRF)",3
2372,40,0,1,0,0,"Oksekalv 8-16 uker","Jersey",2
3299,31,0,1,0,0,"Kvigekalv 4-8 uker","Simmental",7
2826,34,0,0,0,0,"Kvigekalv 8-16 uker","Norsk Rødt Fe (NRF)",9
3701,34,0,0,0,0,"Kvigekalv 4-8 uker","Simmental",2
2501,40,0,0,1,0,"Kvigekalv 8-16 uker","Norsk Rødt Fe (NRF)",1
3172,50,0,0,0,0,"Kvige","Norsk Rødt Fe (NRF)",3
2248,55,0,0,0,0,"Kvige","Norsk Rødt Fe (NRF)",5
2627,34,0,0,0,0,"Kvigekalv 16-24 uker","Norsk Rødt Fe (NRF)",5
3520,50,0,1,0,0,"Kvigekalv 24-42 uker","Scottish Highland",2
2506,33,0,0,0,0,"Oksekalv 4-8 uker","Holstein",2
2165,56,0,1,0,0,"Kvigekalv 24-42 uker","Jersey",2
3223,55,0,0,0,0,"Oksekalv 4-8 uker","Norsk Rødt Fe (NRF)",3
2578,39,0,0,0,1,"Kvigekalv 16-24 uker","Norsk Rødt Fe (NRF)",1
3745,42,0,1,0,0,"Oksekalv 4-8 uker","Scottish Highland",2
2420,33,0,1,0,0,"Kvigekalv 4-8 uker","Limousin",1
2569,39,0,0,0,0,"Brukt Okse","Norsk Rødt Fe (NRF)",1
3737,55,0,0,0,0,"Kvige","Norsk Rødt Fe (NRF)",1
2767,46,0,1,0,1,"Ung Kvige","Hereford",1
3942,39,1,0,0,0,"Ku","Scottish Highland",8
2539,50,0,1,0,0,"Kvigekalv 8-16 uker","Norsk Rødt Fe (NRF)",8
2726,11,0,1,0,0,"Ung Okse","Limousin",1
3670,31,0,0,0,0,"Ung Okse","Gamle norske raser",1
2151,34,0,0,0,0,"Oksekalv 8-16 uker","Scottish Highland",2
2323,34,0,0,0,0,"Kvigekalv 24-42 uker","Norsk Rødt Fe (NRF)",4
2866,46,1,1,0,0,"Kvigekalv 8-16 uker","Hereford",3
2934,42,0,0,0,0,"Kvige","Holstein",1
3797,50,0,0,0,0,"Oksekalv 16-24 uker","Aberdeen angus",6
3503,18,0,1,0,0,"Ung Okse","Gamle norske raser",1
2775,34,0,0,0,0,"Oksekalv 8-16 uker","Krysning - melkeraser",6
2711,11,0,1,0,0,"Oksekalv 1-3 uker","Gamle norske raser",2
3420,55,0,1,0,0,"Kvige","Gamle norske raser",1
3475,56,0,1,0,0,"Kvigekalv 8-16 uker","Charolais",1
2713,46,0,1,0,0,"Oksekalv 24-42 uker","Norsk Rødt Fe (NRF)",2
2604,40,0,1,0,1,"Oksekalv 4-8 uker","Scottish Highland",1
2954,50,0,0,0,0,"Oksekalv 8-16 uker","Andre kjøttferaser",1
3631,40,0,1,0,0,"Oksekalv 1-3 uker","Andre kjøttferaser",1
3733,31,0,0,0,0,"Kvigekalv 4-8 uker","Holstein",10
2200,31,0,0,0,0,"Kvige","Scottish Highland",2
3862,50,0,1,0,0,"Kvigekalv 16-24 uker","Gamle norske raser",4
3903,46,0,0,0,0,"Oksekalv 24-42 uker","Andre kjøttferaser",1
2409,33,0,1,0,0,"Oksekalv 16-24 uker","Scottish Highland",1
2873,39,1,1,1,0,"Kvigekalv 16-24 uker","Krysning - melkeraser",1
3828,56,0,0,0,1,"Kvige","Andre kjøttferaser",4
3399,50,0,1,0,0,"Kvigekalv 24-42 uker","Andre kjøttferaser",1
3998,33,1,1,0,0,"Kvige","Scottish Highland",1
3776,11,0,1,0,0,"Kvigekalv 1-3 uker","Norsk Rødt Fe (NRF)",1
2517,42,1,1,0,0,"Kvige","Norsk Rødt Fe (NRF)",4
2485,55,0,0,0,0,"Oksekalv 4-8 uker","Krysning - melkeraser",1
3029,50,0,1,0,0,"Kvigekalv 16-24 uker","Holstein",1
2691,50,0,0,0,0,"Oksekalv 16-24 uker","Norsk Rødt Fe (NRF)",5
3419,46,1,0,0,0,"Kvige","Norsk Rødt Fe (NRF)",2
3402,32,0,0,1,0,"Oksekalv 1-3 uker","Norsk Rødt Fe (NRF)",3
2182,50,0,0,0,0,"Kvige","Holstein",7
2004,50,0,0,0,1,"Kvigekalv 1-3 uker","Hereford",7
3179,50,0,0,0,0,"Kvigekalv 4-8 uker","Charolais",4
2560,31,0,0,0,0,"Brukt Okse","Norsk Rødt Fe (NRF)",1
3092,40,0,0,0,1,"Ku","Norsk Rødt Fe (NRF)",5
3491,50,0,1,0,0,"Kvigekalv 8-16 uker","Norsk Rødt Fe (NRF)",2
2846,40,0,0,0,0,"Kvigekalv 8-16 uker","Norsk Rødt Fe (NRF)",1
2042,33,0,0,0,0,"Ung Okse","Norsk Rødt Fe (NRF)",1
3638,11,0,0,0,0,"Kvigekalv 4-8 uker","Norsk Rødt Fe (NRF)",3
2465,18,0,0,0,1,"Oksekalv 16-24 uker","Jersey",1
3140,39,0,1,0,0,"Oksekalv 16-24 uker","Holstein",1
2568,39,1,0,0,1,"Oksekalv 16-24 uker","Norsk Rødt Fe (NRF)",1
3649,11,1,1,0,0,"Ung Okse","Andre kjøttferaser",2
3749,31,0,0,0,0,"Kvigekalv 4-8 uker","Scottish Highland",5
2733,34,0,0,0,0,"Kvigekalv 4-8 uker","Norsk Rødt Fe (NRF)",7
3072,42,1,1,0,0,"Ung Okse","Holstein",10
3477,11,0,0,0,0,"Brukt Okse","Norsk Rødt Fe (NRF)",1
3274,39,0,1,0,0,"Oksekalv 8-16 uker","Norsk Rødt Fe (NRF)",1
3346,31,1,0,1,0,"Oksekalv 8-16 uker","Holstein",1
2020,33,0,0,0,0,"Oksekalv 16-24 uker","Aberdeen angus",3
3007,11,0,0,0,1,"Ung ku","Norsk Rødt Fe (NRF)",1
3162,55,0,0,0,0,"Oksekalv 16-24 uker","Krysning - kjøttfe",1
3087,40,0,0,1,0,"Ung Kvige","Holstein",1
2299,31,1,0,1,0,"Ung Okse","Hereford",7
2113,34,0,0,0,0,"Oksekalv 24-42 uker","Hereford",5
2454,34,1,0,0,0,"Oksekalv 16-24 uker","Limousin",10
3945,39,0,1,1,0,"Oksekalv 4-8 uker","Aberdeen angus",10
3422,32,0,0,0,1,"Kvigekalv 1-3 uker","Jersey",10
2449,50,1,0,0,0,"Oksekalv 8-16 uker","Norsk Rødt Fe (NRF)",5
2052,46,0,1,0,0,"Kvigekalv 16-24 uker","Gamle norske raser",9
3037,31,0,0,0,0,"Ku","Jersey",3
3030,46,0,0,0,0,"Kvigekalv 4-8 uker","Hereford",5
2356,34,0,1,0,0,"Ung ku","Andre kjøttferaser",1
2126,11,0,0,0,0,"Kvigekalv 4-8 uker","Charolais",1
2955,46,1,0,0,1,"Oksekalv 1-3 uker","Norsk Rødt Fe (NRF)",2
3667,34,1,1,0,0,"Oksekalv 16-24 uker","Hereford",2
3556,11,0,0,0,0,"Ung ku","Jersey",2
3879,50,0,0,0,0,"Ung Kvige","Norsk Rødt Fe (NRF)",10
3125,50,0,1,0,0,"Kvigekalv 1-3 uker","Holstein",8
3017,34,0,1,0,0,"Ung Kvige","Aberdeen angus",6
2870,50,0,1,0,0,"Ung ku","Norsk Rødt Fe (NRF)",8
2322,46,0,0,0,0,"Ung ku","Norsk Rødt Fe (NRF)",5
3351,11,0,0,1,0,"Ku","Krysning - kjøttfe",7
2914,39,0,0,0,0,"Kvigekalv 4-8 uker","Holstein",2
2214,46,0,1,0,0,"Ung Kvige","Andre kjøttferaser",3
2703,33,0,0,0,1,"Ung ku","Krysning - kjøttfe",4
3539,11,0,1,0,0,"Kvigekalv 8-16 uker","Holstein",1
2893,56,0,0,0,0,"Ung Kvige","Scottish Highland",1
3098,32,0,1,0,0,"Kvigekalv 24-42 uker","Holstein",3
2309,46,1,1,0,0,"Oksekalv 16-24 uker","Limousin",8
2870,50,0,1,0,0,"Ung ku","Norsk Rødt Fe (NRF)",4
3525,40,0,1,0,0,"Kvige","Norsk Rødt Fe (NRF)",1
3529,18,0,0,0,0,"Ku","Holstein",1
3067,40,1,1,0,0,"Ung Kvige","Norsk Rødt Fe (NRF)",5
3745,42,0,1,0,0,"Kvige","Scottish Highland",5
2837,42,0,1,0,0,"Ku","Andre kjøttferaser",1
3441,55,1,1,0,0,"Ung Okse","Norsk Rødt Fe (NRF)",9
3055,34,0,0,0,0,"Ku","Norsk Rødt Fe (NRF)",6
3727,34,0,1,0,0,"Ung Okse","Norsk Rødt Fe (NRF)",3
3834,31,0,1,0,0,"Ung Kvige","Gamle norske raser",5
2875,40,0,0,0,0,"Ung Kvige","Andre kjøttferaser",3
2771,42,0,0,0,0,"Kvigekalv 8-16 uker","Hereford",3
3496,34,0,1,0,0,"Oksekalv 1-3 uker","Holstein",1
3698,11,0,0,0,0,"Oksekalv 8-16 uker","Aberdeen angus",1
2109,42,0,0,0,0,"Ung Kvige","Andre kjøttferaser",7
2304,39,0,0,0,0,"Oksekalv 8-16 uker","Hereford",1
3119,50,0,0,0,0,"Ung Kvige","Jersey",3
2622,34,0,0,0,0,"Ung Okse","Norsk Rødt Fe (NRF)",3
3363,31,0,1,0,0,"Kvigekalv 8-16 uker","Hereford",1
3581,34,1,1,0,0,"Oksekalv 16-24 uker","Gamle norske raser",1
2003,34,1,1,0,0,"Kvige","Limousin",6
3782,34,0,0,0,0,"Kvigekalv 24-42 uker","Norsk Rødt Fe (NRF)",8
3004,11,0,1,0,1,"Oksekalv 4-8 uker","Holstein",1
3690,33,1,0,0,0,"Oksekalv 8-16 uker","Holstein",4
3778,46,0,0,0,1,"Kvige","Holstein",2
3544,46,0,1,1,0,"Kvigekalv 4-8 uker","Norsk Rødt Fe (NRF)",8
2319,11,0,0,1,0,"Kvige","Norsk Rødt Fe (NRF)",3
3925,18,0,0,0,0,"Ku","Norsk Rødt Fe (NRF)",4
2780,39,0,1,1,0,"Oksekalv 4-8 uker","Norsk Rødt Fe (NRF)",8
2293,40,0,0,0,0,"Ku","Aberdeen angus",1
2285,31,0,0,0,0,"Oksekalv 4-8 uker","Norsk Rødt Fe (NRF)",1
3173,39,0,0,0,0,"Oksekalv 16-24 uker","Holstein",4
3235,33,0,1,0,0,"Kvigekalv 8-16 uker","Charolais",3
3011,33,1,0,1,0,"Oksekalv 8-16 uker","Hereford",2
3897,55,1,0,0,0,"Oksekalv 1-3 uker","Aberdeen angus",1
3080,31,0,0,0,0,"Kvigekalv 4-8 uker","Norsk Rødt Fe (NRF)",1
3976,50,1,1,1,0,"Kvigekalv 16-24 uker","Norsk Rødt Fe (NRF)",8
3487,11,0,0,1,0,"Kvigekalv 16-24 uker","Norsk Rødt Fe (NRF)",2
2032,15,0,0,0,0,"Kvige","Norsk Rødt Fe (NRF)",5
3268,15,0,0,0,0,"Ung Okse","Krysning - melkeraser",3
2541,33,0,0,0,0,"Ung Okse","Scottish Highland",1
2894,40,1,0,0,1,"Oksekalv 1-3 uker","Gamle norske raser",3
3065,50,0,0,0,0,"Oksekalv 4-8 uker","Krysning - melkeraser",1
3521,46,0,0,1,0,"Oksekalv 24-42 uker","Krysning - kjøttfe",2
3333,34,0,1,0,0,"Kvige","Norsk Rødt Fe (NRF)",1
3812,50,0,1,0,0,"Ung Okse","Holstein",3
2766,34,1,0,0,0,"Oksekalv 1-3 uker","Norsk Rødt Fe (NRF)",3
2767,46,0,1,0,1,"Ku","Hereford",4
2313,50,0,0,0,0,"Kvigekalv 16-24 uker","Limousin",9
2589,55,0,0,0,0,"Oksekalv 8-16 uker","Gamle norske raser",2
2475,42,0,0,0,0,"Oksekalv 1-3 uker","Norsk Rødt Fe (NRF)",6
2282,34,0,1,0,0,"Oksekalv 8-16 uker","Norsk Rødt Fe (NRF)",3
2207,50,0,0,0,0,"Ung ku","Andre kjøttferaser",7
2874,15,0,1,1,0,"Kvigekalv 8-16 uker","Holstein",1
2043,31,0,1,0,0,"Oksekalv 24-42 uker","Andre kjøttferaser",2
2336,15,0,0,0,1,"Kvigekalv 16-24 uker","Norsk Rødt Fe (NRF)",9
3639,18,0,0,0,0,"Ung Okse","Aberdeen angus",1
2890,15,0,1,0,0,"Kvigekalv 16-24 uker","Norsk Rødt Fe (NRF)",2
2261,32,0,0,0,0,"Oksekalv 8-16 uker","Norsk Rødt Fe (NRF)",1
2222,40,0,0,0,1,"Ung Okse","Holstein",3
3104,34,0,1,0,0,"Oksekalv 4-8 uker","Andre kjøttferaser",2
3698,11,0,0,0,0,"Kvige","Aberdeen angus",8
3347,15,0,0,0,0,"Oksekalv 24-42 uker","Norsk Rødt Fe (NRF)",2
3111,42,1,0,0,0,"Oksekalv 4-8 uker","Norsk Rødt Fe (NRF)",1
2335,50,0,0,0,0,"Kvigekalv 16-24 uker","Krysning - kjøttfe",4
3448,33,0,1,0,0,"Oksekalv 8-16 uker","Charolais",1
2877,56,1,1,0,0,"Oksekalv 24-42 uker","Norsk Rødt Fe (NRF)",2
2853,32,0,1,0,0,"Oksekalv 24-42 uker","Norsk Rødt Fe (NRF)",2
2015,31,0,1,1,0,"Oksekalv 8-16 uker","Holstein",2
2804,34,0,1,0,0,"Ung Okse","Norsk Rødt Fe (NRF)",1
2806,50,0,0,0,0,"Oksekalv 24-42 uker","Gamle norske raser",4
3851,11,1,1,0,0,"Oksekalv 1-3 uker","Gamle norske raser",1
3130,31,0,0,0,0,"Oksekalv 16-24 uker","Gamle norske raser",4
2518,50,0,0,0,0,"Kvigekalv 24-42 uker","Gamle norske raser",1
2949,40,0,1,1,1,"Ku","Norsk Rødt Fe (NRF)",7
3532,50,0,0,0,0,"Oksekalv 24-42 uker","Charolais",9
3203,11,0,1,0,0,"Oksekalv 8-16 uker","Krysning - melkeraser",2
3955,31,0,0,0,0,"Kvigekalv 16-24 uker","Krysning - melkeraser",2
2603,42,0,0,0,0,"Ung Okse","Gamle norske raser",3
3186,32,0,0,0,1,"Kvige","Hereford",1
3641,46,0,0,0,1,"Oksekalv 8-16 uker","Limousin",8
2471,40,1,0,0,0,"Oksekalv 16-24 uker","Jersey",10
3545,50,0,0,0,0,"Ung Okse","Norsk Rødt Fe (NRF)",1
2536,11,0,1,0,0,"Oksekalv 16-24 uker","Gamle norske raser",10
3134,50,0,1,0,0,"Oksekalv 24-42 uker","Krysning - melkeraser",1
3587,11,0,1,0,0,"Kvige","Andre kjøttferaser",3
2774,11,1,0,0,0,"Kvigekalv 24-42 uker","Krysning - melkeraser",2
2415,39,0,1,0,0,"Ung Kvige","Norsk Rødt Fe (NRF)",2
2847,55,0,0,0,0,"Ung ku","Hereford",2
3087,40,0,0,1,0,"Kvigekalv 24-42 uker","Holstein",2
3744,32,0,1,0,0,"Kvigekalv 8-16 uker","Norsk Rødt Fe (NRF)",4
3483,40,0,1,1,0,"Kvigekalv 4-8 uker","Norsk Rødt Fe (NRF)",1
3099,40,0,0,0,0,"Brukt Okse","Norsk Rødt Fe (NRF)",7
3260,15,0,0,0,1,"Oksekalv 16-24 uker","Norsk Rødt Fe (NRF)",1
3831,56,0,1,0,0,"Oksekalv 4-8 uker","Norsk Rødt Fe (NRF)",2
2636,50,0,0,0,0,"Ung Okse","Aberdeen angus",1
2355,55,0,1,0,0,"Ung Kvige","Limousin",6
3086,42,0,1,0,0,"Oksekalv 8-16 uker","Jersey",3
3978,31,1,0,0,0,"Ung Kvige","Aberdeen angus",1
2922,40,1,0,0,0,"Ung Kvige","Norsk Rødt Fe (NRF)",1
2724,50,0,1,0,0,"Kvigekalv 16-24 uker","Holstein",1
2551,50,0,0,1,0,"Kvigekalv 24-42 uker","Norsk Rødt Fe (NRF)",1
2906,56,0,1,0,0,"Kvigekalv 8-16 uker","Norsk Rødt Fe (NRF)",1
2233,32,1,0,0,0,"Oksekalv 4-8 uker","Aberdeen angus",1
3582,50,0,0,0,0,"Kvigekalv 16-24 uker","Norsk Rødt Fe (NRF)",9
3849,39,0,0,0,0,"Kvigekalv 4-8 uker","Norsk Rødt Fe (NRF)",4
2094,34,0,0,1,1,"Kvigekalv 16-24 uker","Norsk Rødt Fe (NRF)",1
3878,32,1,0,0,0,"Kvigekalv 16-24 uker","Jersey",1
3797,50,0,0,0,0,"Ung Okse","Aberdeen angus",1
2078,11,0,0,0,0,"Ku","Holstein",1
3577,42,0,0,0,0,"Kvigekalv 1-3 uker","Holstein",8
3377,11,0,0,0,0,"Kvigekalv 16-24 uker","Gamle norske raser",6
2651,34,0,0,0,0,"Kvigekalv 8-16 uker","Norsk Rødt Fe (NRF)",4
3022,40,0,0,1,0,"Kvigekalv 4-8 uker","Holstein",6
2953,34,0,0,0,0,"Ung Kvige","Jersey",1
3933,31,0,0,0,0,"Ku","Norsk Rødt Fe (NRF)",8
3387,55,0,1,0,0,"Kvige","Norsk Rødt Fe (NRF)",1
2788,46,0,0,0,0,"Kvigekalv 24-42 uker","Gamle norske raser",1
3860,11,0,0,0,0,"Oksekalv 4-8 uker","Gamle norske raser",9
3790,11,0,0,0,0,"Brukt Okse","Norsk Rødt Fe (NRF)",2
2894,40,1,0,0,1,"Kvige","Gamle norske raser",10
3778,46,0,0,0,1,"Oksekalv 16-24 uker","Holstein",10
2134,31,0,1,0,0,"Ung Kvige","Norsk Rødt Fe (NRF)",1
2937,56,0,1,0,0,"Kvigekalv 4-8 uker","Hereford",2
2908,42,0,1,0,0,"Ung Okse","Norsk Rødt Fe (NRF)",4
